"","-4","-3","-2","-1","0","1","2","3","4","country","max_corr_t"
"1",-0.189893309293318,0.0930131042416241,0.154547819857843,-0.0611394004082472,-0.0116002901959541,-0.173940761461277,-0.112155192960394,-0.0278187337245761,-0.084696881809476,"AR",-4
"2",0.0359270523508497,-0.4464983489443,-0.060008437247234,-0.372789733561671,0.11176591985226,-0.421005557688447,-0.214015722377031,-0.389009360836259,-0.0542388437743449,"JP",-3
"3",-0.13613180407809,-0.339223959045654,0.0599932622307848,-0.194682743578904,0.236442954139457,-0.121758741069516,0.194313417293163,-0.0881280121465073,0.127901023264561,"PT",-3
"4",-0.159392031151569,-0.253272234705344,-0.175243412358771,-0.143165719736203,0.128747476182859,-0.0597492665254974,0.0261701740250132,0.0287700967253635,0.00821509620348801,"MY",-3
"5",-0.0420315294676932,-0.238581408507091,-0.15524416176231,0.0374978388712314,0.151605288892741,0.182403027340957,-0.00438703630009259,-0.0629581036100711,0.0164845910904073,"HU",-3
"6",-0.0999539950163965,-0.396622322282634,-0.309062610690808,-0.0689051749780662,0.116199386443583,-0.000104097249911718,-0.141868488459458,0.126910029598279,0.109390332715337,"PL",-3
"7",-0.13862170770095,-0.15699505983635,-0.0731954261525901,0.0782570744087982,0.087849362889592,0.0251196311710725,0.005291436294605,0.0236528250571167,0.0403615286264511,"SI",-3
"8",0.0212004858164975,0.236743051738047,0.134278496589672,0.130197083141446,0.132298715614405,-0.112052030925566,0.0906287272069083,-0.00260954425959263,0.0974646268877586,"PE",-3
"9",0.083527858197508,0.0674669319888605,0.255572855852318,0.213804616966358,0.0499800182486932,0.147771988447321,0.197806963361296,0.137430079030986,-0.0548600374108601,"CA",-2
"10",0.0367864748914588,-0.191425520001666,-0.506775192797328,-0.310651186818529,0.054911394926469,-0.0708079852127968,-0.323357442756717,-0.114098285959049,0.174511417362803,"IN",-2
"11",-0.0254400393742007,-0.240168034193691,-0.26890881982456,-0.257185873788451,0.0374189845539821,0.0210011951832241,-0.0517882770376672,-0.0650185484606614,0.170333430009349,"CL",-2
"12",0.182371058047263,0.285606407545957,0.237696139810764,0.60186500307472,0.548160890042751,0.357139659492283,0.498071536620678,0.280006855667333,0.125866339369365,"IS",-1
"13",0.459280653525386,0.520995941382491,0.539948230745363,0.556784193029382,0.554967462752874,0.524551877794549,0.474436482518655,0.489764993256733,0.420255142509078,"IT",-1
"14",-0.0777045823978093,-0.103840264562722,-0.0986088172087349,-0.315709551459233,0.0850942529068549,-0.163318636863065,0.0469349719928305,-0.169165530481053,0.0637525076793383,"ID",-1
"15",0.254463420811718,0.327782408074609,0.409013514212264,0.523214476310772,0.522443347993305,0.473534261710854,0.481846639813672,0.490779936607453,0.437135887689839,"LT",-1
"16",0.360579765474679,0.361013554593833,0.444683062773456,0.548852741670475,0.535936995135661,0.490440886842309,0.37571173769192,0.320035785630407,0.375948815247105,"RU",-1
"17",0.0167959704418589,0.0924350993010082,0.201196222405967,0.323344499994954,0.449909376883067,0.415285764409037,0.241291279012466,0.132565385502663,0.140182060251056,"AU",0
"18",0.0181252785722366,0.125097530977294,0.286762520160897,0.429735016165133,0.639549826593341,0.620304203989589,0.532068013953923,0.512939888069254,0.461696810155744,"NZ",0
"19",0.419370842442238,0.4653902002861,0.479316030079513,0.456965255556596,0.543179790224271,0.498856070716011,0.400234391528328,0.30718877187429,0.32999453949725,"SE",0
"20",0.301302133399616,0.0805676386433841,0.393665028393719,0.280270240667541,0.586881978830341,0.273306102165051,0.447603822794076,0.261645996684645,0.461713118930274,"CH",0
"21",0.319880682293175,0.323905105001267,0.389140989319771,0.280279404257566,0.507675913279574,0.413116945214133,0.391195260021272,0.237136060510107,0.397823901776972,"GB",0
"22",0.208743346255596,0.227837395859419,0.254605084729152,0.363422359329425,0.48675504640509,0.387139833199553,0.364585684070893,0.44262812749767,0.478587798222479,"US",0
"23",0.409934559778091,0.38279702681391,0.399521481409718,0.264720930144722,0.715302299330215,0.641531708206065,0.575715483052537,0.379391785443264,0.687850768916605,"FR",0
"24",0.221050636491105,0.324988400363337,0.262740955376546,0.273548976342615,0.436328202894311,0.331973068751022,0.341536565032992,0.406527862311596,0.34586142440799,"DE",0
"25",0.357039351877622,-0.134913775877685,0.372175673817994,0.0223090917612509,0.608047186701823,0.103491793974426,0.502030332802226,-0.0124890000420425,0.423172089622543,"GR",0
"26",0.327135995369431,0.283726261220091,0.250055879757221,0.342500266023804,0.458071291095244,0.342416290694617,0.285029732002315,0.298460607844574,0.337748773814469,"IE",0
"27",0.192715003041036,-0.0734809855441169,-0.0957662187582246,-0.0695485488526598,0.343413688115708,0.042028618156058,-0.246581077605064,0.21913097991515,0.121156277075116,"LU",0
"28",0.364158870732491,0.367750988518702,0.333000645632067,0.343631853473643,0.431888382559176,0.398336835627714,0.289566210408915,0.335840175659357,0.387673406250772,"NL",0
"29",0.372877715070254,0.313575326451937,0.394597426892748,0.305151322661888,0.492700375678539,0.296879233243086,0.440290795927521,0.308767759522118,0.38005951033068,"ES",0
"30",0.225714006169696,0.0974676979976354,0.197377673355704,0.324012835567048,0.471009641163823,0.0832575648162156,0.0412211168033343,0.00947847274695755,0.0153407415084901,"CN",0
"31",-0.124574932588016,-0.0765379071399935,-0.0386527632613919,0.0767461651097158,0.314307327440006,0.115685841051949,-0.0476988913996144,-0.101213710605915,-0.0396648918937009,"HK",0
"32",0.253560458440338,0.112830717764086,0.298984187334448,0.184550556028209,0.56463550035534,-0.0755500986061912,0.0328824623119926,-0.12064214403421,0.045171223035678,"KR",0
"33",-0.0435946904684523,-0.0995455521574464,0.185021834042758,0.0278955835041856,0.383514195394017,0.13918086755807,0.149328693367865,0.186832469922701,0.25149576196798,"PH",0
"34",-0.0719160403634091,0.0135512593754116,0.171205951414498,0.188985517859571,0.211572403198957,0.0747586959553555,-0.0377048558993177,-0.0720966079314289,-0.105541414660925,"SG",0
"35",0.0464661990508595,0.0348736153992822,0.0114943511238375,0.101328592993021,0.174323077073313,0.159782957574533,0.0593267410878223,0.0411973434962482,0.0762542040956285,"TH",0
"36",0.196327585159972,0.200361575703468,0.194224162779039,0.330684474756796,0.428107566976439,0.397379445300153,0.286608211797356,0.313632744422039,0.308291717261355,"BG",0
"37",0.300803097829953,0.233045334846607,0.254216963652415,0.268992772185729,0.463581774504062,0.315899701571844,0.290787542523325,0.342783361602965,0.38299942252914,"HR",0
"38",0.0957300345616433,0.217230593804982,0.32223055135892,0.382741926666712,0.471239482791825,0.417735202488803,0.435966102123332,0.371121858413465,0.345826364462036,"EE",0
"39",-0.00966586109370059,0.120297873009343,0.172039213021331,0.262819495767821,0.381365607226509,0.344504820040847,0.22621512904885,0.0871463295069628,0.066908281957552,"LV",0
"40",0.20990787226053,0.261753328850017,0.384253909846106,0.379887221063308,0.610036155550362,0.385637056830317,0.488087432147178,0.278989030630524,0.364679633667383,"IL",0
"41",0.158790724599291,-0.0607883706572342,0.313092209179741,0.31165349737879,0.613841763500877,0.226415687400658,0.102577917643157,-0.197635646671768,0.11478913832675,"SA",0
"42",0.045154413560178,0.148735559770545,0.274919777386151,0.405625345189273,0.527285641430626,0.45339201901518,0.413156586526073,0.409346707009149,0.357704170999483,"ZA",0
"43",0.0870924722464045,0.0929219126964846,0.0146079588608381,0.297005543564129,0.671849307240046,0.428109468830749,0.0752790709738579,0.13524101462763,0.182870860292697,"TR",0
"44",-0.345107697335835,-0.194826075063396,0.00670575495896464,0.301331554809986,0.389152102320639,0.110663691853715,-0.0986193847759815,-0.066093021974002,0.0206096434174095,"RS",0
"45",0.124929201926754,0.236804736909435,0.319819089196332,0.364675827918912,0.441355853442664,0.511137222181312,0.436852109039869,0.299181199279872,0.304751623922315,"DK",1
"46",-0.042842465926099,0.222219234257879,0.113982483748614,-0.0201020877680417,0.182524173393382,0.288522088641872,0.133982319938699,-0.0742088087772355,0.0236635863418339,"NO",1
"47",-0.0659215756391149,-0.0755956578171376,-0.0745418056345948,-0.0170970991916534,-0.0138635193266156,-0.270680233173732,-0.0330764415613531,-0.106337595992615,-0.143432026367392,"AT",1
"48",0.190114491209507,0.127242085214934,0.1407065514556,0.203454944311753,0.215214721350889,0.232101894541974,0.180695567782961,0.178262562894876,0.183995760015723,"BE",1
"49",0.17271134879509,0.283179958782859,0.300845105996715,0.324531214719729,0.420592058117177,0.498630335813461,0.454465429941488,0.416418936729715,0.468751136727312,"FI",1
"50",-0.0609948332488993,0.0837651883628993,0.0801215649032186,0.215299437200124,0.0660439043046591,0.284485576285177,0.223282766083553,0.240458951215618,0.10305305512234,"CO",1
"51",0.220557242284566,0.308197316318236,0.302686976731697,0.3833106158185,0.485803318759771,0.486668321953547,0.41495842154712,0.418297629376985,0.390237601363602,"SK",1
"52",-0.0440654088950425,0.0186737612226218,0.283440386445442,-0.130080022182913,0.211662995511632,-0.0303689165801443,0.313560403990491,-0.0430790131720369,-0.100183232500586,"RO",2
"53",0.0519243154887937,0.0293683918515576,-0.0181757598484583,0.0119304712695006,0.0944525784789137,0.190537618093122,0.0347369837454652,0.0296471631704541,0.238082093693088,"MX",4
"54",-0.0102445934558369,-0.28148434162083,-0.298596454409551,-0.173593203612812,0.287975039544052,0.067129069813815,0.0308276846239727,0.0192164956401093,0.321444302018856,"CZ",4
"55",0.0933735277615631,0.113501340795585,-0.151614408597786,-0.0408127788154535,-0.0231934505774841,-0.0143253522705665,-0.0748003849356727,0.182312338310047,-0.248175973475734,"AE",4
"56",0.363012609057659,0.418365865216228,0.500733284977472,0.617372496529359,0.721879780544824,0.717444140349794,0.731443334409752,0.760683501411374,0.783533010690316,"BR",4
